episode,step,reward,served_total,served_crit,served_imp,fault_live,powerflow_success,toggled_switch,cascade_tripped,der_bound_frac,served_mw,der_bound_mw,isolation_happened
3,62,24.475885855919035,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
3,63,24.475885855919035,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
3,64,24.475885855919035,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
3,65,24.475885855919035,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
3,66,24.475885855919035,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
3,67,24.475885855919035,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
3,68,24.475885855919035,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
3,69,24.475885855919035,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
3,70,24.475885855919035,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
3,71,24.475885855919035,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
3,72,24.475885855919035,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
3,73,24.475885855919035,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
3,74,24.475885855919035,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
3,75,24.475885855919035,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
3,76,24.475885855919035,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
3,77,24.475885855919035,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
3,78,24.475885855919035,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
3,79,24.475885855919035,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
3,80,24.475885855919035,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
3,81,24.475885855919035,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
3,82,24.475885855919035,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
3,83,24.475885855919035,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
3,84,24.475885855919035,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
3,85,24.475885855919035,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
3,86,24.475885855919035,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
3,87,24.475885855919035,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
3,88,24.475885855919035,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
3,89,24.475885855919035,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
3,90,24.475885855919035,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
3,91,24.475885855919035,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
3,92,24.475885855919035,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
3,93,24.475885855919035,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
3,94,24.475885855919035,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
3,95,24.475885855919035,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
3,96,24.475885855919035,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
3,97,24.7585238101586,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
3,98,24.7585238101586,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
3,99,24.7585238101586,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
3,100,24.7585238101586,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
3,101,24.7585238101586,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
3,102,24.7585238101586,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
3,103,24.7585238101586,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
3,104,24.7585238101586,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
3,105,24.7585238101586,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
3,106,24.7585238101586,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
3,107,24.7585238101586,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
3,108,24.7585238101586,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
3,109,24.7585238101586,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
3,110,24.7585238101586,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
3,111,24.7585238101586,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
3,112,24.7585238101586,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
3,113,24.7585238101586,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
3,114,24.7585238101586,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
3,115,24.7585238101586,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
3,116,24.7585238101586,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
3,117,24.7585238101586,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
3,118,24.7585238101586,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
3,119,24.7585238101586,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
3,120,24.7585238101586,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
4,1,21.46145357745098,0.9886944818304173,1.0,1.0,0,1,,,nan,nan,nan,0
4,2,21.74409153169055,0.9773889636608344,1.0,1.0,0,1,,,nan,nan,nan,0
4,3,22.02672948593012,0.9660834454912516,1.0,1.0,0,1,,,nan,nan,nan,0
4,4,22.309367440169687,0.9547779273216689,1.0,1.0,0,1,,,nan,nan,nan,0
4,5,22.592005394409256,0.9434724091520862,1.0,1.0,0,1,,,nan,nan,nan,0
4,6,22.874643348648824,0.9321668909825034,1.0,1.0,0,1,,,nan,nan,nan,0
4,7,23.157281302888396,0.9208613728129206,1.0,1.0,0,1,,,nan,nan,nan,0
4,8,23.439919257127965,0.9095558546433378,1.0,1.0,0,1,,,nan,nan,nan,0
4,9,23.722557211367537,0.898250336473755,1.0,1.0,0,1,,,nan,nan,nan,0
4,10,24.005195165607102,0.8869448183041723,1.0,1.0,0,1,,,nan,nan,nan,0
4,11,24.28783311984667,0.8756393001345896,1.0,1.0,0,1,,,nan,nan,nan,0
4,12,24.570471074086242,0.8643337819650068,1.0,1.0,0,1,,,nan,nan,nan,0
4,13,24.85310902832581,0.853028263795424,1.0,1.0,0,1,,,nan,nan,nan,0
4,14,24.853109028325814,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
4,15,24.853109028325814,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
4,16,24.853109028325814,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
4,17,24.853109028325814,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
4,18,24.853109028325814,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
4,19,24.853109028325814,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
4,20,24.853109028325814,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
4,21,24.853109028325814,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
4,22,24.853109028325814,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
4,23,24.853109028325814,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
4,24,24.853109028325814,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
4,25,24.853109028325814,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
4,26,24.853109028325814,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
4,27,24.853109028325814,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
4,28,24.853109028325814,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
4,29,24.853109028325814,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
4,30,24.853109028325814,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
4,31,24.853109028325814,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
4,32,24.853109028325814,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
4,33,24.853109028325814,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
4,34,24.853109028325814,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
4,35,24.853109028325814,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
4,36,24.853109028325814,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
4,37,24.853109028325814,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
4,38,24.853109028325814,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
4,39,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,40,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,41,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,42,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,43,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,44,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,45,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,46,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,47,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,48,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,49,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,50,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,51,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,52,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,53,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,54,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,55,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,56,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,57,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,58,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,59,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,60,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,61,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,62,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,63,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,64,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,65,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,66,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,67,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,68,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,69,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,70,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,71,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,72,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,73,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,74,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,75,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,76,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,77,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,78,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,79,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,80,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,81,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,82,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,83,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,84,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,85,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,86,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,87,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,88,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,89,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,90,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,91,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,92,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,93,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,94,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,95,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,96,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,97,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,98,25.13574698256538,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
4,99,25.418384936804948,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
4,100,25.418384936804948,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
4,101,25.418384936804948,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
4,102,25.418384936804948,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
4,103,25.418384936804948,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
4,104,25.418384936804948,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
4,105,25.418384936804948,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
4,106,25.418384936804948,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
4,107,25.418384936804948,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
4,108,25.418384936804948,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
4,109,25.418384936804948,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
4,110,25.418384936804948,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
4,111,25.418384936804948,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
4,112,25.418384936804948,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
4,113,25.418384936804948,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
4,114,25.418384936804948,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
4,115,25.418384936804948,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
4,116,25.418384936804948,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
4,117,25.418384936804948,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
4,118,25.418384936804948,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
4,119,25.418384936804948,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
4,120,25.418384936804948,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
5,1,18.24617755834319,0.9886944818304173,1.0,1.0,0,1,,,nan,nan,nan,0
5,2,18.52881551258276,0.9773889636608344,1.0,1.0,0,1,,,nan,nan,nan,0
5,3,18.811453466822332,0.9660834454912516,1.0,1.0,0,1,,,nan,nan,nan,0
5,4,19.0940914210619,0.9547779273216689,1.0,1.0,0,1,,,nan,nan,nan,0
5,5,19.376729375301466,0.9434724091520862,1.0,1.0,0,1,,,nan,nan,nan,0
5,6,19.659367329541038,0.9321668909825034,1.0,1.0,0,1,,,nan,nan,nan,0
5,7,19.94200528378061,0.9208613728129206,1.0,1.0,0,1,,,nan,nan,nan,0
5,8,20.224643238020178,0.9095558546433378,1.0,1.0,0,1,,,nan,nan,nan,0
5,9,20.507281192259747,0.898250336473755,1.0,1.0,0,1,,,nan,nan,nan,0
5,10,20.789919146499315,0.8869448183041723,1.0,1.0,0,1,,,nan,nan,nan,0
5,11,21.072557100738884,0.8756393001345896,1.0,1.0,0,1,,,nan,nan,nan,0
5,12,21.355195054978452,0.8643337819650068,1.0,1.0,0,1,,,nan,nan,nan,0
5,13,21.637833009218024,0.853028263795424,1.0,1.0,0,1,,,nan,nan,nan,0
5,14,21.637833009218028,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
5,15,21.637833009218028,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
5,16,21.637833009218028,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
5,17,21.637833009218028,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
5,18,21.637833009218028,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
5,19,21.637833009218028,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
5,20,21.637833009218028,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
5,21,21.637833009218028,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
5,22,21.637833009218028,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
5,23,21.637833009218028,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
5,24,21.637833009218028,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
5,25,21.637833009218028,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
5,26,21.637833009218028,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
5,27,21.637833009218028,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
5,28,21.637833009218028,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
5,29,21.637833009218028,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
5,30,21.637833009218028,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
5,31,21.637833009218028,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
5,32,21.637833009218028,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
5,33,21.637833009218028,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
5,34,21.637833009218028,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
5,35,21.637833009218028,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
5,36,21.637833009218028,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
5,37,21.637833009218028,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
5,38,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,39,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,40,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,41,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,42,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,43,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,44,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,45,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,46,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,47,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,48,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,49,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,50,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,51,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,52,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,53,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,54,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,55,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,56,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,57,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,58,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,59,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,60,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,61,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,62,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,63,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,64,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,65,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,66,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,67,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,68,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,69,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,70,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,71,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,72,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,73,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,74,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,75,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,76,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,77,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,78,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,79,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,80,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,81,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,82,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,83,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,84,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,85,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,86,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,87,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,88,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,89,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,90,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,91,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,92,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,93,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,94,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,95,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,96,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,97,21.920470963457593,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
5,98,22.20310891769716,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
5,99,22.20310891769716,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
5,100,22.20310891769716,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
5,101,22.20310891769716,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
5,102,22.20310891769716,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
5,103,22.20310891769716,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
5,104,22.20310891769716,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
5,105,22.20310891769716,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
5,106,22.20310891769716,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
5,107,22.20310891769716,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
5,108,22.20310891769716,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
5,109,22.20310891769716,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
5,110,22.20310891769716,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
5,111,22.20310891769716,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
5,112,22.20310891769716,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
5,113,22.20310891769716,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
5,114,22.20310891769716,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
5,115,22.20310891769716,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
5,116,22.20310891769716,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
5,117,22.20310891769716,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
5,118,22.20310891769716,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
5,119,22.20310891769716,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
5,120,22.20310891769716,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
6,1,18.763876990194394,0.9886944818304173,1.0,1.0,0,1,,,nan,nan,nan,0
6,2,19.046514944433966,0.9773889636608344,1.0,1.0,0,1,,,nan,nan,nan,0
6,3,19.329152898673534,0.9660834454912516,1.0,1.0,0,1,,,nan,nan,nan,0
